エリア,業種・種別,店名,口コミ,既存website,place_id
蕨,カフェ・喫茶,ドトールコーヒーショップ ビバモール蕨錦町店,70,https://shop.doutor.co.jp/map/1012287,ChIJ9YyAqKHrGGARl57ys8yWGP8
蕨,和食店,中仙道山あつ,67,,ChIJE9lkxTrrGGARjv2hXLOEVKQ
蕨,焼肉店,焼肉ＫＥＮ,67,,ChIJs9NJefbrGGAR5l_m7L-Kimg
蕨,ドラッグストア,ウエルシア蕨北町店,67,https://store.welcia.co.jp/welcia/spot/detail?code=1192D,ChIJp1iOOibrGGARAHx7IVl1O4U
蕨,居酒屋,鈴なり,59,,ChIJEY9BrDzrGGARPycyw-6WAXA
蕨,ピザ店,L'ARCO 048,57,https://www.instagram.com/larco_048_pizzeria/,ChIJxQw655HrGGAR8ULoFA9BXIM
蕨,中華料理店,新喜楽,55,,ChIJf549HS7rGGARcMySLYsWXfM
蕨,中華料理店,ミスターギョウザ蕨店,49,https://www.facebook.com/MisutagyouzaJueDian/,ChIJwQmXaTDrGGARejScZPTD5YA
蕨,居酒屋,酒亭えぶり,48,https://ameblo.jp/shutei-everi/,ChIJ4YCvQjLrGGAR1Pk8KxhaOb0
蕨,中華料理店,中華レストラン清華園,46,,ChIJVVX5RCbrGGARMv5aEZKNckk
蕨,居酒屋,海鮮酒場 通,43,https://kaisensakabatuu.owst.jp/,ChIJtYoG0S3rGGARiAmIUhJbqtU
蕨,カフェ・喫茶,コメダ珈琲店蕨宿店,42,https://www.komeda.co.jp/shop/detail.html?id=1180,ChIJIeUqdWrrGGARHjYv-SK0P_U
蕨,和食店,たらふく亭,40,https://tarafuku-tei.com/,ChIJE40BmU_rGGARrzRNC1_aY8k
蕨,カフェ・喫茶,Café tenten..,34,http://cafe-tenten.com/,ChIJC_qkfTbrGGAR6BcnQMUn-OY
蕨,レストラン,つくば,34,http://warabiguide.com/shop/?id=6,ChIJX8-6diXrGGARCljBm7icDXo
蕨,コーヒーショップ・喫茶店,コーヒーベル,27,https://www.instagram.com/warabicoffeebell/?hl=ja,ChIJaXbyUjDrGGAR5NDZJvc54UY
蕨,バー,Cafe & Diner TAKE HEART,27,https://takeheart-warabi.owst.jp/,ChIJX_CSMCrrGGARoKbSqZHniUA
蕨,中華料理店,家味道,26,,ChIJb6v2BwDrGGARC9yvs55jYA4
蕨,コーヒーショップ・喫茶店,お茶のはぎわら,25,https://www.instagram.com/teafarm_sam/,ChIJ-ZSZIzLrGGARIwGu1wH3WZg
蕨,カフェ・喫茶,café & bulk shop modest.,24,https://www.instagram.com/modest.bulkshop/?next=%2F,ChIJ0ZDvMwyxG0cRMpVzXMZbGCY
蕨,居酒屋,居酒屋しんの 蕨,22,https://izakayashinno.com/,ChIJQdY4-_rrGGARPlKCVZKhcJk
蕨,イタリア料理店,パスタ亭,20,https://pastatei.crayonsite.info/,ChIJb8AVfS7rGGARNfqfPa8QaUE
蕨,ディスカウント スーパー,ビッグ・エー 蕨中央店,17,https://www.biga.co.jp/shop/%E3%83%93%E3%83%83%E3%82%B0%E3%83%BB%E3%82%A8%E3%83%BC%E8%95%A8%E4%B8%AD%E5%A4%AE%E5%BA%97/,ChIJJW0pZwDrGGARnO_sCXswl4Q
蕨,居酒屋,ゆうすげ,16,,ChIJz5ISXDHrGGARbIDB-o0b_3Q
蕨,居酒屋,きままや,16,,ChIJCac5rznrGGARowKPlwBRigg
蕨,コーヒーショップ・喫茶店,ひとりっ子,16,,ChIJR5xaHi7rGGARthnlhHUQiQw
蕨,中華料理店,江西料理,13,,ChIJbdn-BADrGGAR85DoAnmDNio
蕨,焼き鳥店,とり蔵,13,,ChIJqzthQTDrGGARwwlSO1Ud-Oo
蕨,居酒屋,居酒屋一郎太,12,,ChIJLYrSoDPrGGARokLF3n0yTy4
西川口,弁護士,大野法律事務所（相続特化）,56,http://ohno-law.net/,ChIJcdifa_uVGGARt5ZUdeLBHmw
西川口,寿司店,くら寿司 川口青木店,1395,https://shop.kurasushi.co.jp/detail/78?utm_source=&utm_medium=gmb&utm_campaign=gmb_access&utm_content=gmb_,ChIJFePxP6KUGGAR-hYkBlOCWTI
西川口,和食店,しゃぶ葉 西川口店,878,https://store-info.skylark.co.jp/syabuyo/map/198113/?utm_source=ss&utm_medium=gmb&utm_campaign=websitelink-Saitama,ChIJVVXFD6KUGGARICniNidBKmA
西川口,シーフード・海鮮料理店,レッドロブスター 川口店,785,https://www.redlobster.jp/,ChIJF5cZYJ-UGGARXCcOx411Ym8
西川口,中華料理店,バーミヤン 川口青木店,697,https://www.skylark.co.jp/bamiyan/?utm_source=bm&utm_medium=gmb&utm_campaign=brandtop-Saitama,ChIJW9aRrZ2UGGARrk-b0mdWOrg
西川口,中華料理店,日高屋 川口並木店,685,https://hidakaya.hiday.co.jp/hits/ja/shop/99/detail/14.html?takeout=,ChIJjfjfz5-UGGAR7JIWYm5WxrA
西川口,ファミリー レストラン,不二家レストラン 川口青木店,589,http://www.fujiya-fs.com/,ChIJiRmBLpqUGGAROTEVZYeVfgg
西川口,和食店,松屋 川口並木店,563,https://pkg.navitime.co.jp/matsuyafoods/spot/detail?code=0000000755,ChIJoYEW7ryUGGARdFtLf8F01SM
西川口,ラーメン屋,おとなの塩soba,520,https://www.otonano-shiosoba.com/,ChIJI4xQDpiVGGAR2scgazcwxAM
西川口,ラーメン屋,幸楽苑 川口上青木店,500,https://stores.kourakuen.co.jp/20680,ChIJp6B3SpGUGGARqU9Ay4Qvwzg
西川口,ファミリー レストラン,ガスト 川口中央店,465,https://www.skylark.co.jp/gusto/?utm_source=gt&utm_medium=gmb&utm_campaign=brandtop-Saitama,ChIJba7tl52UGGARWiS50SFHcrY
西川口,和食店,吉野家 川口上青木店,420,https://stores.yoshinoya.com/yoshinoya/spot/detail?code=ysn_049552,ChIJoXy1p5CUGGARhOn_0z0ZdEQ
西川口,和食店,お食事処 あおき食堂,346,,ChIJX5wT8Z2UGGARQm5NdRyeSb0
西川口,焼肉店,焼肉一歩,121,,ChIJK9s_pZCUGGARbeCtZKmJLko
西川口,中華料理店,四川印象,92,https://shiseninsho.owst.jp/,ChIJS4qm6KqVGGARdIGgRyM5_iQ
西川口,中華料理店,金龍,77,,ChIJCzpoVZeUGGAROBxD4Ygk9sM
西川口,フィリピン料理店,COCINA GRILL【クシナグリル】,62,https://www.facebook.com/cocinagrillcateringservices,ChIJ4_lfGV6VGGARZoXxTWfTyY4
西川口,居酒屋,居酒屋うにまる,38,https://twitter.com/@unimaru_sake,ChIJZ6IOIKOUGGARM1koyr5mgVo
西川口,和食店,川口オートレース場内食堂もりのや,22,http://www.kawaguchiauto.jp/facilities/food,ChIJ10-9QoKUGGARimlaa2Cdxqw
西川口,カフェ・喫茶,カレント,20,https://current1980.com/,ChIJiYJS_ZqUGGARLzlFH-r0Q-Q
西川口,コーヒー焙煎所,ao coffee,16,http://instagram.com/,ChIJWUidPO-TGGARdfPFeaURelI
西川口,中華料理店,南風,13,,ChIJmUxrgZ2UGGARFIwUJ69_TOM
西川口,居酒屋,居酒屋 RUN BBQ food and Sake,13,https://run-bbq.com/,ChIJCdDAFYaVGGAR1Q9tNqcVDqE
西川口,居酒屋,鳥しげ,12,,ChIJ1RqxIb2UGGAROnH_5GUjvlg
西川口,居酒屋,居酒屋兵ちゃん,11,,ChIJP85IkKKUGGARMYy83gyzdFw
西川口,焼き鳥店,鳥勝,11,,ChIJLzsaiWKTGGARQvocdKN5ueo
鶴見,コンサルタント,仲田俊一中小企業診断士事務所,13,https://www.snakata.jp/,ChIJydTGBwRfGGARN1dLhj8tlEk
鶴見,コンサルタント,キタガワ法律事務所,11,https://kitalaw.net/,ChIJffkKu2RfGGAR8methovftyA
鶴見,コンサルタント,小西大貴公認会計士・税理士事務所,10,https://setsuzei-japan.tokyo/,ChIJ6X6zaAFfGGARQFehSxJzZfo
鶴見,ファースト フード店,マクドナルド １５号鶴見店,1658,https://map.mcdonalds.co.jp/map/14736,ChIJC0ndxAleGGARqCXAisM1hY4
鶴見,ラーメン屋,らー麺土俵 鶴嶺峰,1245,https://ameblo.jp/kakureihou/,ChIJGx1b6wheGGARDzwv9MPgK6c
鶴見,居酒屋,大衆居酒屋 とりいちず 鶴見東口店,1219,https://toriichizu.net/shoplist/444/?utm_source=google&utm_medium=gbp&utm_campaign=website,ChIJGVTEwgheGGAR7N4RR8-VelM
鶴見,和食店,レストランばーく,1177,https://restaurant-ba-ku-tsurumi1-17.jimdofree.com/,ChIJT567AAxeGGAReNhFlITHbTY
鶴見,ファミリー レストラン,ロイヤルホスト鶴見店,810,https://locations.royalhost.jp/detail/113506?utm_source=google&utm_medium=gbp&utm_campaign=tsurumi,ChIJqzrUaAZeGGARa2DHJh6fUMo
鶴見,コーヒーショップ・喫茶店,カフェ・ベローチェ 鶴見店,754,https://c-united.co.jp/store/detail/000234/,ChIJKXNqxQheGGARiqjKzEg1sSA
鶴見,ファミリー レストラン,ガスト 鶴見駅東口店,740,https://www.skylark.co.jp/gusto/?utm_source=gt&utm_medium=gmb&utm_campaign=brandtop-Kanagawa,ChIJbWLHtw5eGGARjrlZgS7ncGk
鶴見,ラーメン屋,北海道ラーメン 赤レンガ 鶴見西口店,681,https://saipon.jp/h/ramen-akarenga/,ChIJwfYeXwheGGARjzXYm8KoMDw
鶴見,中華料理店,中華料理 満洲園,623,https://mansyuenturumi.owst.jp/,ChIJp1CELwxeGGARv2wBZp9V89M
鶴見,レストラン,ゆで太郎 もつ次郎 鶴見中央店,600,http://www.yudetaro.jp/,ChIJ0-pqrAheGGARaBfOD1Lw2WA
鶴見,とんかつ店,かつ庵 鶴見中央店,593,https://maps.katsuan.co.jp/jp/detail/5123.html,ChIJF7uArHJfGGAR_qPkXny6h-4
鶴見,居酒屋,大鶴見食堂,591,https://tabelog.com/kanagawa/A1401/A140210/14049986/,ChIJi3ZhxA5eGGAREnJasOdQDjg
鶴見,コーヒーショップ・喫茶店,スターバックス コーヒー CIAL鶴見店,563,https://store.starbucks.co.jp/detail-1262/?utm_source=GMB&utm_medium=organic&utm_campaign=store&utm_content=1262,ChIJbZ4MtA5eGGARHYt1oXKDjzE
鶴見,居酒屋,餃子 小籠包 福包酒場 鶴見店,550,https://fupao-tsurumi.com/,ChIJuff-FkRfGGAR1uWDottU1-k
鶴見,ファミリー レストラン,サイゼリヤ 京急鶴見駅東口店,500,https://shop.saizeriya.co.jp/sz_restaurant/spot/detail?code=1372,ChIJAQBU4AheGGARMNqhnP5i130
鶴見,居酒屋,浜焼き海鮮居酒屋 大庄水産 京急鶴見店,475,http://search.daisyo.co.jp/shop.php?shop_cd=1760,ChIJFxgP4gheGGARWF_CDLCwY9k
鶴見,ファミリー レストラン,サイゼリヤ 鶴見西口店,444,https://shop.saizeriya.co.jp/sz_restaurant/spot/detail?code=0817,ChIJNbl0JgxeGGARX4JeVBkb4po
鶴見,ラーメン屋,北海道らーめん 楓 鶴見店,440,https://www.chikaranomoto.com/kaede/shop,ChIJrfC3qgheGGARg0uyQbDalpw
鶴見,中華料理店,福盈門 鶴見本店（個室中華・宴会・飲み放題）,430,http://fukueimon.com/,ChIJHy6nxQ5eGGARp8InyBJnZYk
鶴見,和食店,吉野家 鶴見駅西口店,417,https://stores.yoshinoya.com/yoshinoya/spot/detail?code=ysn_047451,ChIJkYKaxw1eGGARsojnUngKZkA
鶴見,ラーメン屋,中華そば みかわ,416,https://www.instagram.com/mikawa_tsurumi?igsh=MjhhbmppeWgzd3Vt,ChIJL-sXgEdfGGARz-fa9VTUqoQ
鶴見,中華料理店,日高屋 鶴見シークレイン店,399,https://hidakaya.hiday.co.jp/hits/ja/shop/99/detail/316.html?takeout=,ChIJq4kSagleGGARtTPBNlKE2gc
鶴見,ファースト フード店,ウェンディーズ・ファーストキッチン 鶴見ミナール店,393,https://wendys-firstkitchen.co.jp/shop/map.php?shopid=43,ChIJTf9FnA5eGGARtLgKUo2WDOY
鶴見,中華料理店,日高屋 鶴見西口店,380,https://hidakaya.hiday.co.jp/hits/ja/shop/99/detail/418.html?takeout=,ChIJtwG0QAxeGGARQgtWD0Erq7U
鶴見,イタリア料理店,Italian Bar'R TOSCANA シァル鶴見店,369,https://toscana-tsurumi.com/,ChIJgUplrg5eGGAR5NqRI6lPXtA
鶴見,レストラン,おらが蕎麦 ウィングキッチン京急鶴見店,354,https://gourmet-kineya.co.jp/brands/oragasoba/,ChIJmxBFJwleGGARMUHAqhBly1k
鶴見,バー,鶴見川橋もつ肉店,345,https://www.facebook.com/%E9%B6%B4%E8%A6%8B%E5%B7%9D%E6%A9%8B%E3%82%82%E3%81%A4%E8%82%89%E5%BA%97-1874207392860306/,ChIJ5ZICug9eGGARYuUpFH1l6Ks
鶴見,和食店,松屋 鶴見店,304,https://pkg.navitime.co.jp/matsuyafoods/spot/detail?code=0000000036,ChIJjepCJgxeGGARFJABMMypL0g
鶴見,ラーメン屋,Hamano Comugi,279,,ChIJkZ9MWSJfGGARjfZj78C_bp4
鶴見,イタリア料理店,TSURUMI DINING（ツルミダイニング）,274,https://tsurumi-dining.owst.jp/,ChIJ95QQzZ1fGGARGfJhCvqMSMs
鶴見,和食店,大戸屋ごはん処 鶴見西口店,269,https://store.ootoya.com/detail/27431/,ChIJyTZpLwxeGGARGzxN0ibw0Tw
鶴見,居酒屋,居酒屋それゆけ！鶏ヤロー！ 鶴見店,266,https://www.hotpepper.jp/strJ003894087/,ChIJfzogjfBfGGARdi4KViPBr64
鶴見,中華料理店,桃林,257,,ChIJg9va7g1eGGARkFvxhSeGRSM
鶴見,居酒屋,大衆昭和居酒屋 鶴見酒場 鶴見本店,242,https://drsv.gnavi.co.jp/031155/course/,ChIJ5V4q5w5eGGAR3IsX-eUIkwg
鶴見,居酒屋,三代目網元さかなや道場 鶴見店,231,https://sakanayadojo.com/tsurumi/?utm_source=google_map&utm_medium=map,ChIJfWz9tw5eGGARRF7DCSFVz1o
鶴見,中華料理店,紅虎餃子房 シァル鶴見店,228,https://kiwa-group.co.jp/benitora_cial/,ChIJ_-nkTQleGGAR1BpIf2LTdFA
鶴見,レストラン,おぼんdeごはん シァル鶴見店,216,https://byo.co.jp/obon-de-gohan/,ChIJaV4LSwleGGARVO5zNGePOwI
鶴見,中華料理店,中国小皿料理 美食苑,213,https://bisyokuen.com/about/?utm_source=GBP&utm_medium=GBP&utm_term=GBP&utm_content=GBP&utm_campaign=GBP,ChIJTdVFHwleGGAR7tq995gzLdc
鶴見,レストラン,鶴見 田中屋,212,https://hitosara.com/0006122919/?cid=gm_hp,ChIJDbXDZbVfGGAR4L2OxpUSXmM
鶴見,中華料理店,中華料理 克,203,https://chinese-katsu.wixsite.com/index,ChIJZaFlKOBdGGARyWtleorycK8
鶴見,カフェ・喫茶,茶房おかげや,203,https://www.big-advance.site/s/157/1778,ChIJW1EdWHVfGGAR3QbAnZwubPw
鶴見,中華料理店,青龍,202,,ChIJ34PDF-NdGGAR6XGY625LonI
鶴見,居酒屋,養老乃瀧 鶴見西口店,195,https://www.yoronotaki.co.jp/search/detail.html?CN=2542,ChIJ1xXhNwxeGGARDQjvBJgmviE
鶴見,カフェ・喫茶,ドトールコーヒーショップ 鶴見東口店,193,https://shop.doutor.co.jp/doutor/spot/detail?code=1012275,ChIJR-JpZTpfGGAR5Fi-BTDwyhs
鶴見,居酒屋,とんちゃん 鶴見本店,183,https://www.foodrim.co.jp/brand/tonchan/,ChIJq4kSagleGGARdYiBZg_gA2k
鶴見,焼き鳥店,鳥貴族 鶴見西口店,176,https://map.torikizoku.co.jp/store/529?utm_source=gmb&utm_medium=maps&utm_campaign=gmb,ChIJlcrZMwxeGGARCi13FAejF9c
鶴見,居酒屋,二代目 叶え家 ゆとり 鶴見店,172,https://e122200.gorp.jp/,ChIJSSDg3AheGGAR4c3huDBSfM8
鶴見,中華料理店,中華そば生そば タイガー,165,,ChIJZXDUjNVfGGARXGkmyqMyECA
鶴見,居酒屋,大衆酒場日高 鶴見西口店,163,https://hidakaya.hiday.co.jp/hits/ja/shop/99/detail/541.html?takeout=,ChIJAzRMb3xfGGARXlEpLCOJruU
鶴見,ハンバーガー店,OTC,161,https://www.hotpepper.jp/strJ003599771/,ChIJ1YhwD-hfGGARJJEit068j8s
鶴見,レストラン,ラケル シァル鶴見店,160,http://www.rakeru.jp/,ChIJgUplrg5eGGARpKV-W2p90IQ
鶴見,居酒屋,幸太,157,,ChIJNZw9jAheGGARe-9YI9WAEz8
鶴見,洋食レストラン,あまぎ,157,https://steak-hamburg-amagi.gorp.jp/,ChIJS78evAheGGARyp9URDnzM3o
鶴見,居酒屋,くいもの屋わん 鶴見店,143,https://search.oizumifoods.co.jp/detail/2165/,ChIJX7N4RgleGGAR8KyEY48rKdY
鶴見,居酒屋,結びや,142,,ChIJyQNQdRJeGGAR7GzuSFBNSss
鶴見,とんかつ店,松のや 鶴見東口店,138,https://pkg.navitime.co.jp/matsuyafoods/spot/detail?code=0000001629,ChIJu4Q7BsJfGGAR4Xsj9Bk6b6A
鶴見,レストラン,鶴見ホルモンセンター,135,https://www.new-look.co.jp/shop/horumoncenter/horumoncenter-tsurumi/,ChIJI85y3fVfGGARAhBIA6TEP8s
鶴見,居酒屋,縁側屋 鶴見本店,131,https://engawaya-tsurumi.gorp.jp/,ChIJ83yT0AheGGARw3TZ8jEShUs
鶴見,ラーメン屋,麺屋こころ 鶴見店,124,https://twitter.com/556tsurumi,ChIJNXlRiFdfGGAR_wTWjC2zVKE
鶴見,居酒屋,GOOD FELLOWS,123,https://gh6j600.gorp.jp/,ChIJoXfTMgleGGARI37QvDgQP6o
鶴見,コーヒーショップ・喫茶店,珈琲専門店 山百合,120,https://instagram.com/coffee_yamayuri?igshid=YmMyMTA2M2Y=,ChIJ7evg8wheGGAROSHoO_SNnNc
鶴見,居酒屋,壱豚,119,https://www.instagram.com/itton_osusume?igsh=MXN1Z3FlZzkzZDUzeg==,ChIJIdYq5gteGGARlsYmmb8cA7s
鶴見,食料品店,珈琲館 鶴見店,116,https://c-united.co.jp/store/detail/066077/,ChIJRcwyFopfGGARyXIzfXoodIk
鶴見,コーヒーショップ・喫茶店,The Rising Sun Coffee 鶴見店,114,https://instagram.com/therisingsuncoffee_tsurumi/,ChIJ03LVT0pfGGARkVucwLFs3VU
鶴見,焼肉店,焼肉と土鍋ご飯 はんのだいどころ 鶴見店,113,https://tabelog.com/kanagawa/A1401/A140210/14098480/?utm_source=GBP&utm_medium=GBP&utm_term=GBP&utm_content=GBP&utm_campaign=GBP,ChIJLe8TjttfGGAR2xkvAINWQcc
鶴見,居酒屋,魚春 とと屋,113,https://hitosara.com/0008100064/?cid=gm_hp,ChIJ9UsxOAleGGARM6tYK6Esu8Q
鶴見,居酒屋,新鮮地鶏と旨い酒 とりこ,110,https://toriko-tsurumi.gorp.jp/,ChIJz5BCwQ1eGGARXT9pddroZnk
鶴見,タイ料理店,タイ食堂 テンヌン,104,https://www.facebook.com/profile.php?id=779452752230432,ChIJ7aVJ-wleGGARKocdUT-q1o0
鶴見,居酒屋,末八,103,https://suehachi-tsurumi.gorp.jp/,ChIJOeWGLw9eGGAR1DCQn8WPt-M
鶴見,中華料理店,クーリン,102,,ChIJr6HQ_gVeGGARrvIZMce4Qww
鶴見,居酒屋,瀧酒房,102,http://www.facebook.com/takisyubou,ChIJse7kwQ1eGGARGrNd6kVozNE
鶴見,居酒屋,炭火焼鳥 BIVOUAC（ビバーク）,101,https://r.gnavi.co.jp/3nkb1n370000/,ChIJ1d9Z7wheGGAR7f8hJgfwIZY
鶴見,居酒屋,たかぎ山,99,https://www.instagram.com/takagiyama/?hl=ja,ChIJwylZYRdfGGAR5LSemCatv2U
鶴見,居酒屋,居酒屋まさ,99,https://masa.foodre.jp/,ChIJ42Z-p3tfGGARHB5SqN1NZ0g
鶴見,ファミリー レストラン,伊勢屋,98,,ChIJZ_GJoBNeGGARdxE-A_tuCJI
鶴見,居酒屋,どん兵衛,97,,ChIJj6hs5wheGGAR0Zvq_0w9rZM
鶴見,居酒屋,つるっちゃん,97,https://www.instagram.com/tsurucchan_tsurumi/,ChIJT6X0qcxfGGARmUYVlzdt-MA
鶴見,和食店,多味,97,,ChIJb2ucfA5eGGARPS9Zsn9z3mY
鶴見,テイクアウト,キッチンオリジン 京急鶴見店,95,https://pkg.navitime.co.jp/toshu/spot/detail?code=0000000398,ChIJO-pKHwleGGAR_edlT4RGSME
鶴見,焼き鳥店,こまつ 駅前店,95,https://yakitorikomatu.owst.jp/,ChIJ8RhKjQ5eGGARNaNF_hGo2xM
鶴見,ハンバーガー店,モスバーガーウィングキッチン京急鶴見店,92,https://www.mos.jp/shop/detail/?shop_cd=05461,ChIJ61IVB8ZfGGARMOmrwUO-e80
鶴見,居酒屋,路地裏のサニー,90,https://www.hotpepper.jp/strJ001286810/,ChIJjxFHHwRfGGARP7QXbsuxVNg
鶴見,居酒屋,魚屋酒場フィッシャー,90,https://www.hotpepper.jp/strJ003649198/,ChIJ_TBu9sJfGGARw4OJBsdxQCQ
鶴見,居酒屋,ごきげん酒場 ひょっとこ 鶴見店,89,https://hyottoko-tsurumi.gorp.jp/,ChIJo8_tLMJfGGARMJLtslwp9c8
鶴見,ワインバー,鶴見葡萄酒酒場,89,https://tbswine.info/,ChIJYRMNhw5eGGARMv8aQsifN3s
鶴見,焼き鳥店,炭火串焼 ごっそや,88,https://r.gnavi.co.jp/e099100/,ChIJuzp0fQ5eGGARlNvc8i8EIz8
鶴見,焼き鳥店,のんき,88,,ChIJm7-Vxg5eGGARjyjpX0_PAUc
鶴見,焼き鳥店,やきとり倶楽部 鶴見店,87,https://manage5.jp/,ChIJyZGF0M5fGGARad7nY9bsd1A
鶴見,コーヒーショップ・喫茶店,コロラド鶴見西口店,86,https://shop.doutor.co.jp/doutor/spot/detail?code=7000063,ChIJPeGf7g1eGGARJkUyRsofIis
鶴見,中華料理店,慶和楼,85,,ChIJveztwQ1eGGARNZQTW801AJc
鶴見,コーヒーショップ・喫茶店,スターバックス コーヒー JR東日本ホテルメッツ 横浜鶴見店,85,https://store.starbucks.co.jp/detail-2247/?utm_source=GMB&utm_medium=organic&utm_campaign=store&utm_content=2247,ChIJ28htOi5fGGARVFxnYbQ7H8U
鶴見,レストラン,家族亭 シァル鶴見店,84,https://store.srsholdings.com/kazokutei/detail/cial-tsurumi/,ChIJJ54MtA5eGGARDSBwSOH0TFg
鶴見,中華料理店,上海縁 鶴見本店,84,https://tsurumi-shanhaien.gorp.jp/,ChIJvy-MLAxeGGARmgq5OgUg0JQ
鶴見,スペイン料理店,スペインバル チコ鶴見西口,80,https://r.gnavi.co.jp/eyzc9pdh0000/,ChIJyfbTcA5eGGARPJJ3OV2RuR0
鶴見,中華料理店,中華吉野,77,,ChIJhxjerA9eGGARLGhhfadBtG8
鶴見,居酒屋,三年目の島丈八 鶴見店,76,https://s.tabelog.com/kanagawa/A1401/A140210/14089903/,ChIJo1JSx-5fGGARyu6yoENRQqk
鶴見,和食店,ななまかい,76,,ChIJC_5p-w5eGGARf4iOW1uLE4k
鶴見,中華料理店,川味坊（鶴見店）,75,,ChIJMzfvQtRfGGAR4ZzJ0JmZkOI
鶴見,和食店,食事処 門前,75,,ChIJ09urBA9eGGARxGP9Hzxq9n8
鶴見,コーヒーショップ・喫茶店,M’s coffee,72,https://www.instagram.com/m.s_coffee__?igsh=MTBocHMzYzRib3QzYQ==,ChIJ-_eAWT9fGGARDdw4BVtC7t8
鶴見,ステーキハウス,キッチン アミッツ,69,,ChIJ0amfd-pfGGARYIw5POodFBE
鶴見,居酒屋,天ぷら酒場 テン・プラータ,69,https://ge5c302.gorp.jp/,ChIJnbb8sORfGGAR9SFSogfn6Ro
鶴見,中華料理店,金龍飯店 鶴見店,66,,ChIJHxdZTBJeGGARR_DRP6bNib0
鶴見,居酒屋,うどん居酒屋 オカチメンコ,62,,ChIJY2F1KshfGGARqml_TtwDbkU
鶴見,居酒屋,もつ煮込み専門店 沼田 鶴見出張所,59,https://www.instagram.com/numata_tsurumi?igsh=NG11MnN6am9ubmE2&utm_source=qr,ChIJjZRzCABfGGARQZTjnTimW-4
鶴見,コーヒーショップ・喫茶店,喫茶こっこ,58,https://ltvx.kagennotuki.com/cafe/,ChIJu0bxxw5eGGAR4FjiusahdAg
鶴見,中華料理店,山海楼 鶴見店（旧店名：中華料理 上海）,57,https://www.hotpepper.jp/strJ004558559/,ChIJtcaxcABfGGARl7gN3uRtZt4
鶴見,居酒屋,ひいらぎ,57,https://hiiragi-turumi.gorp.jp/,ChIJmwv-vw1eGGARUL3SmTHs8gc
鶴見,居酒屋,喰いたや,56,,ChIJ83xHGgleGGARhCJJVw-eug0
鶴見,中華料理店,高華園,54,,ChIJSSDg3AheGGARFoyPjH3cY1Q
鶴見,居酒屋,串焼 ろかば,54,https://www.hotpepper.jp/strJ000981499/,ChIJCdAc5AheGGARtxdsQM5iwgM
鶴見,焼き鳥店,YAKITORI KAZUO,53,https://yakitorikazuo.com/,ChIJhaIWWWFfGGARpOsjoUu75_o
鶴見,居酒屋,地酒と焼酎酒肴の店 宵の間,52,https://yoinoma.gorp.jp/,ChIJu0bxxw5eGGARC9HK_chfhxs
鶴見,居酒屋,居酒屋 ごくう,51,,ChIJE-Vz0w1eGGAR2tXyw-VdiX8
鶴見,居酒屋,鶴見 韓国居酒屋 韓太郎,50,,ChIJf6IAHdhfGGAR3ZO2823lyfY
鶴見,和食店,湊や磯吉食堂 ウィングキッチン京急鶴見駅前店,50,https://www.teng.co.jp/shopsearch/shops/view/BA323513,ChIJgVHDOlBfGGARrO-c3_XSvRo
鶴見,居酒屋,和バル 呑まい,48,https://retty.me/area/PRE14/ARE586/SUB3702/100001395824/,ChIJEzsETRJeGGAR57WiwenhNqk
鶴見,レストラン,ハンバーグのお店 弁慶,47,,ChIJRTzkfQxfGGAR6ka-k5jrZh4
鶴見,焼き鳥店,炭火焼3104,47,,ChIJ95rLGgleGGARM0EzCaXoR2w
鶴見,コーヒーショップ・喫茶店,スターバックス コーヒー Olive LOUNGE 鶴見店,47,https://store.starbucks.co.jp/detail-2346/?utm_source=GMB&utm_medium=organic&utm_campaign=store&utm_content=2346,ChIJ6RsuR3BfGGARYRMiFoB6VRw
鶴見,居酒屋,小料理 あき,46,https://instagram.com/koryoriaki?igshid=MmIzYWVlNDQ5Yg==,ChIJd4irMA9eGGARDvArryFAVdc
鶴見,焼き鳥店,炭火串焼こいこい,44,https://tabelog.com/kanagawa/A1401/A140210/14085958/,ChIJZwmOuJ9fGGAR_TTcKd5XjUY
鶴見,居酒屋,えびかに食堂 鶴見駅前店,44,https://ebikani-tsurumi.owst.jp/,ChIJExphg19fGGARXRYIYCKNRKI
鶴見,居酒屋,横浜 鶴見 居酒屋GOOD SUNRISE,41,,ChIJK954WfFfGGAR5hp9TpAzSdY
鶴見,居酒屋,居酒屋 富貴,41,,ChIJm-wovw5eGGARECIuN4EZ3LU
鶴見,居酒屋,沖縄居酒屋 美美,38,https://churaumisyokudomimi.com/?utm_source=GBP&utm_medium=GBP&utm_term=GBP&utm_content=GBP&utm_campaign=GBP,ChIJ33QZjn5fGGARalHAUtKHAWo
鶴見,居酒屋,ホルモンつる屋,37,,ChIJjYKq4Q5eGGARB8oYaJB6EYA
鶴見,居酒屋,居酒屋 珍味,35,https://www.instagram.com/izakaya_chimmi/,ChIJ__-LteJdGGARJH9K-4t5jh8
